-1,13,1.0250413417816162
-1,11,0.1281721591949463
-1,17,0.18659496307373047
-1,18,0.20849108695983887
-1,10,0.12573695182800293
-1,17,0.21815919876098633
-1,54,0.71187424659729
-1,12,0.1289527416229248
-1,27,0.3134462833404541
-1,11,0.21657872200012207
-1,26,0.2771420478820801
-1,66,0.6128461360931396
-1,23,0.24921607971191406
-1,15,0.1739943027496338
-1,12,0.1313495635986328
-1,29,0.2916245460510254
-1,11,0.13302040100097656
-1,20,0.2209162712097168
-1,11,0.1344289779663086
-1,17,0.23018407821655273
-1,11,0.12887358665466309
-1,13,0.14490294456481934
-1,23,0.26555395126342773
-1,10,0.11108136177062988
-1,13,0.15312504768371582
-1,14,0.1855156421661377
-1,24,0.271984338760376
-1,14,0.19178342819213867
-1,19,0.20826292037963867
-1,16,0.2036433219909668
-1,10,0.12699556350708008
-1,12,0.1298675537109375
-1,35,0.43453407287597656
-1,12,0.14393210411071777
-1,20,0.22635316848754883
-1,12,0.13081622123718262
-1,20,0.22240471839904785
-1,25,0.25606656074523926
-1,31,0.338043212890625
-1,20,0.2798278331756592
-1,21,0.22950506210327148
-1,21,0.2695472240447998
-1,10,0.12517094612121582
-1,10,0.12056922912597656
-1,13,0.141937255859375
-1,24,0.2628481388092041
-1,10,0.1158456802368164
-1,22,0.26624417304992676
-1,16,0.18524885177612305
-1,12,0.16888022422790527
-1,25,0.2867765426635742
-1,22,0.2932612895965576
-1,15,0.16030335426330566
-1,31,0.33712124824523926
-1,17,0.1925501823425293
-1,24,0.2851521968841553
-1,10,0.12162613868713379
-1,32,0.3589773178100586
-1,30,0.34572458267211914
-1,23,0.31281590461730957
-1,25,0.26986265182495117
-1,19,0.22682619094848633
-1,21,0.2046523094177246
-1,13,0.16292977333068848
-1,21,0.23796892166137695
-1,13,0.14279699325561523
-1,36,0.40971803665161133
-1,16,0.18793201446533203
-1,26,0.3134322166442871
-1,11,0.16198372840881348
-1,28,0.3112819194793701
-1,26,0.30571460723876953
-1,12,0.14876842498779297
-1,21,0.22796392440795898
-1,17,0.18486738204956055
-1,32,0.4117598533630371
-1,10,0.15271472930908203
-1,10,0.12016177177429199
-1,13,0.15462470054626465
-1,10,0.15946650505065918
-1,11,0.12923407554626465
-1,11,0.13524746894836426
-1,12,0.15538716316223145
-1,10,0.1325366497039795
-1,12,0.15247273445129395
-1,27,0.25091075897216797
-1,14,0.15352296829223633
-1,12,0.13751959800720215
-1,22,0.2649962902069092
-1,15,0.22603869438171387
-1,41,0.5078146457672119
-1,12,0.1400620937347412
-1,24,0.29715561866760254
-1,11,0.17374014854431152
-1,36,0.4656863212585449
-1,23,0.2833895683288574
-1,22,0.22899222373962402
-1,11,0.13895726203918457
-1,10,0.1384263038635254
-1,26,0.36425137519836426
-1,11,0.12522602081298828
-1,11,0.14494609832763672
-1,10,0.12161636352539062
-1,25,0.2929418087005615
-1,16,0.18705177307128906
-1,20,0.23839545249938965
-1,17,0.21988749504089355
-1,32,0.391568660736084
-1,36,0.45101308822631836
-1,28,0.3877832889556885
-1,20,0.24569439888000488
-1,24,0.24260449409484863
-1,27,0.33132505416870117
-1,24,0.2705869674682617
-1,36,0.3876199722290039
-1,32,0.4079465866088867
-1,22,0.22519731521606445
-1,14,0.16052842140197754
-1,13,0.15652012825012207
-1,13,0.1950080394744873
-1,40,0.4831273555755615
-1,22,0.23276638984680176
-1,51,0.4880836009979248
-1,10,0.1308276653289795
-1,12,0.15008544921875
-1,11,0.13775229454040527
-1,43,0.5201356410980225
-1,40,0.48258280754089355
-1,14,0.16283226013183594
-1,10,0.17123723030090332
-1,22,0.2548832893371582
-1,32,0.3947603702545166
-1,13,0.1553645133972168
-1,45,0.5147836208343506
-1,12,0.15065336227416992
-1,15,0.1516728401184082
-1,24,0.27258944511413574
-1,12,0.14203500747680664
-1,17,0.19969439506530762
-1,10,0.23389840126037598
-1,12,0.12894988059997559
-1,15,0.16825151443481445
-1,13,0.14861655235290527
-1,13,0.15416646003723145
-1,26,0.26595377922058105
-1,13,0.1651134490966797
-1,10,0.13025927543640137
-1,23,0.2307109832763672
-1,17,0.19484233856201172
-1,30,0.4089820384979248
-1,114,1.5715742111206055
-1,10,0.11125826835632324
-1,11,0.1216437816619873
-1,49,0.575645923614502
-1,22,0.24683928489685059
-1,21,0.2084951400756836
-1,11,0.1373274326324463
-1,29,0.33425188064575195
-1,24,0.24683260917663574
-1,28,0.36005234718322754
-1,12,0.13290095329284668
-1,67,0.6600000858306885
-1,10,0.11362814903259277
-1,12,0.15474605560302734
-1,16,0.23131394386291504
-1,15,0.15780091285705566
-1,80,0.9343075752258301
-1,12,0.14626193046569824
-1,39,0.44853973388671875
-1,12,0.17284750938415527
-1,17,0.19904685020446777
-1,22,0.23980164527893066
-1,40,0.40382933616638184
-1,20,0.22482514381408691
-1,12,0.1578681468963623
-1,12,0.14227294921875
-1,26,0.3122575283050537
-1,25,0.294694185256958
-1,18,0.19553375244140625
-1,30,0.4101998805999756
-1,59,0.7712905406951904
-1,104,1.0199241638183594
-1,16,0.18198037147521973
-1,65,0.8045485019683838
-1,10,0.12489080429077148
-1,12,0.15290236473083496
-1,15,0.17124557495117188
-1,18,0.1881852149963379
-1,11,0.1237192153930664
-1,10,0.1568315029144287
-1,72,0.8322126865386963
-1,30,0.35135531425476074
-1,28,0.3325026035308838
-1,47,0.5197021961212158
-1,60,0.686786413192749
-1,13,0.15482401847839355
-1,26,0.2796339988708496
-1,17,0.20375585556030273
-1,16,0.19807982444763184
-1,10,0.17235398292541504
-1,11,0.12436509132385254
-1,17,0.1490800380706787
-1,31,0.36806535720825195
-1,23,0.2492969036102295
-1,36,0.33705711364746094
-1,14,0.17325425148010254
-1,25,0.28963804244995117
-1,30,0.32483482360839844
-1,13,0.1391003131866455
-1,12,0.17076587677001953
-1,59,0.7184600830078125
-1,15,0.15806961059570312
-1,25,0.2767906188964844
-1,13,0.1829814910888672
-1,10,0.12275910377502441
-1,76,0.7749099731445312
-1,23,0.28423213958740234
-1,30,0.3491246700286865
-1,54,0.6773922443389893
-1,36,0.48296284675598145
-1,45,0.5565710067749023
-1,51,0.4409306049346924
-1,36,0.46650052070617676
-1,15,0.18358492851257324
-1,22,0.2664299011230469
-1,29,0.3761324882507324
-1,15,0.21265912055969238
-1,28,0.3721904754638672
-1,28,0.3253920078277588
-1,51,0.6611459255218506
-1,34,0.4326813220977783
-1,20,0.2323470115661621
-1,107,1.356250524520874
-1,47,0.5808160305023193
-1,33,0.42192983627319336
-1,43,0.43120670318603516
-1,14,0.17208456993103027
-1,21,0.26099181175231934
-1,21,0.26984167098999023
-1,32,0.4348018169403076
-1,24,0.2844080924987793
-1,12,0.15283656120300293
-1,10,0.1259305477142334
-1,11,0.13627099990844727
-1,58,0.7101597785949707
-1,21,0.23754167556762695
-1,10,0.11485457420349121
-1,22,0.24342751502990723
-1,10,0.11290836334228516
-1,20,0.29398179054260254
-1,22,0.2239518165588379
-1,26,0.2548990249633789
-1,78,0.7356746196746826
-1,49,0.6007294654846191
-1,22,0.23072242736816406
-1,38,0.4275383949279785
-1,25,0.2724466323852539
-1,66,0.8022146224975586
-1,25,0.2806859016418457
-1,81,1.0340149402618408
-1,39,0.47122645378112793
-1,30,0.35598111152648926
-1,27,0.34287548065185547
-1,12,0.13844656944274902
-1,39,0.4493527412414551
-1,15,0.17171478271484375
-1,11,0.12835073471069336
-1,42,0.4973633289337158
-1,41,0.48141002655029297
-1,116,1.3921895027160645
-1,69,0.784740686416626
-1,48,0.6058909893035889
-1,108,0.864295482635498
-1,62,0.7389483451843262
-1,28,0.32630324363708496
-1,45,0.4793856143951416
-1,10,0.11499810218811035
-1,83,1.0849905014038086
-1,32,0.4651515483856201
-1,28,0.42969775199890137
-1,23,0.35161423683166504
-1,12,0.16527724266052246
-1,22,0.27046847343444824
-1,44,0.6202399730682373
-1,17,0.1974351406097412
-1,77,0.9455945491790771
-1,49,0.48779940605163574
-1,42,0.4291517734527588
-1,22,0.21619224548339844
-1,69,0.8552088737487793
-1,46,0.5141513347625732
-1,11,0.11802911758422852
-1,14,0.18753767013549805
-1,43,0.4668850898742676
-1,36,0.3334827423095703
-1,40,0.4769163131713867
-1,32,0.3527050018310547
-1,14,0.16933679580688477
-1,30,0.3456575870513916
-1,18,0.2478349208831787
-1,17,0.1957557201385498
-1,56,0.6574950218200684
-1,44,0.4683701992034912
-1,95,1.040867567062378
-1,19,0.1843729019165039
-1,25,0.3001072406768799
-1,15,0.17410922050476074
-1,28,0.3206300735473633
-1,34,0.45830202102661133
-1,104,1.2407293319702148
-1,14,0.17498779296875
-1,22,0.26181650161743164
-1,13,0.15344500541687012
-1,68,0.9106462001800537
-1,11,0.13643550872802734
-1,75,1.0132808685302734
-1,97,1.2643072605133057
-1,38,0.4642038345336914
-1,34,0.41083312034606934
-1,11,0.20618724822998047
-1,45,0.544121503829956
-1,77,0.9566776752471924
-1,69,0.8610947132110596
-1,52,0.6108176708221436
-1,38,0.43000054359436035
-1,18,0.19176959991455078
-1,72,0.8694510459899902
-1,10,0.11542153358459473
-1,16,0.1705939769744873
-1,59,0.7877569198608398
-1,71,0.8492791652679443
-1,54,0.5062282085418701
-1,33,0.3702266216278076
-1,35,0.3752779960632324
-1,24,0.28719139099121094
-1,85,0.8346216678619385
-1,56,0.6751282215118408
-1,15,0.17273807525634766
-1,24,0.2705497741699219
-1,28,0.38487887382507324
-1,65,0.7789084911346436
-1,70,0.8906345367431641
-1,156,2.096497058868408
-1,96,1.232970952987671
-1,11,0.12640690803527832
-1,50,0.5725622177124023
-1,62,0.7454893589019775
-1,39,0.4225616455078125
-1,17,0.21026873588562012
-1,30,0.409193754196167
-1,42,0.4436979293823242
-1,33,0.327221155166626
-1,49,0.567204475402832
-1,70,0.8664045333862305
-1,54,0.6354227066040039
-1,45,0.4957091808319092
-1,19,0.2135944366455078
-1,129,1.630025863647461
-1,10,0.12023663520812988
-1,71,0.9386157989501953
-1,65,0.8050930500030518
-1,17,0.20233917236328125
-1,51,0.6537761688232422
-1,19,0.20060348510742188
-1,32,0.3114511966705322
-1,12,0.15096044540405273
-1,30,0.3304708003997803
-1,112,1.4160006046295166
-1,16,0.19195318222045898
-1,22,0.32427453994750977
-1,46,0.5392711162567139
