-1,128,3.3901336193084717
-1,252,3.147326946258545
-1,169,3.073793888092041
-1,801,11.584335088729858
1,272,4.398129463195801
1,92,1.2141270637512207
-1,177,3.309915781021118
-1,191,3.579383373260498
-1,152,2.493666172027588
-1,136,3.0173757076263428
1,229,3.800483465194702
-1,146,2.6078062057495117
-1,103,1.6609890460968018
-1,285,4.3231306076049805
1,216,3.2976882457733154
-1,721,12.63123345375061
1,768,10.594789028167725
-1,154,2.8787763118743896
-1,513,8.000440835952759
-1,100,1.8699989318847656
-1,189,3.603442430496216
-1,445,7.10090184211731
-1,95,1.5635662078857422
-1,173,3.1506316661834717
1,100,1.2526800632476807
-1,106,1.7902977466583252
1,571,8.564287662506104
1,288,5.317965745925903
1,130,1.3511431217193604
-1,172,2.224004030227661
-1,801,12.596127033233643
1,713,10.758466005325317
-1,116,1.5845155715942383
-1,146,2.6596055030822754
-1,801,10.61864161491394
1,191,3.2106773853302
-1,96,1.2063026428222656
1,163,2.247966766357422
-1,429,6.240963697433472
-1,205,3.946702718734741
-1,76,1.2270846366882324
-1,660,8.427175998687744
-1,106,1.6570172309875488
1,663,10.521291494369507
-1,75,1.1946487426757812
-1,73,1.0825526714324951
-1,801,12.958192586898804
-1,177,2.2095487117767334
-1,801,13.718791007995605
-1,162,2.881260395050049
-1,146,2.861677885055542
-1,100,1.5811522006988525
-1,434,5.78877854347229
-1,645,7.900996446609497
-1,86,1.4446041584014893
1,676,10.185177564620972
-1,94,1.558821201324463
-1,117,2.0701911449432373
-1,76,1.1917457580566406
-1,159,2.1716766357421875
-1,296,5.256301403045654
-1,325,5.304292917251587
-1,224,3.343783140182495
-1,203,3.0749192237854004
-1,115,1.9835081100463867
-1,797,11.169921636581421
1,435,7.125500202178955
-1,87,1.1266005039215088
-1,350,5.6546711921691895
1,148,2.4639835357666016
-1,487,6.445945501327515
1,101,1.1167731285095215
-1,133,2.1829833984375
1,129,2.0623698234558105
-1,350,5.966374635696411
-1,137,2.8048386573791504
-1,557,8.70714020729065
-1,95,1.6337459087371826
1,150,2.391361713409424
-1,232,4.857732772827148
-1,183,3.4232165813446045
-1,145,2.508483409881592
-1,211,3.6166083812713623
1,355,4.909843444824219
1,132,1.901752233505249
1,291,4.618467569351196
-1,109,1.819488763809204
1,385,6.056415796279907
-1,141,2.224618911743164
-1,107,2.024287462234497
1,227,3.3971962928771973
-1,340,4.446049690246582
-1,98,1.7239482402801514
-1,454,6.307077407836914
-1,182,2.3742995262145996
-1,392,6.260907173156738
1,279,4.710858345031738
-1,147,2.549133777618408
1,211,3.6522865295410156
1,556,8.674227237701416
-1,93,1.536142110824585
-1,47,0.6724581718444824
-1,678,9.43699836730957
-1,479,7.316260576248169
1,176,3.1107866764068604
1,267,3.647209882736206
1,88,1.3755393028259277
-1,305,4.289977073669434
-1,106,1.7412934303283691
-1,90,1.6422271728515625
1,207,3.5601601600646973
1,107,1.6963589191436768
-1,320,5.288589715957642
-1,213,2.42331862449646
1,686,9.999175548553467
1,257,4.593536615371704
-1,117,1.5836639404296875
-1,160,2.269240140914917
-1,388,6.868260860443115
-1,162,2.9415483474731445
1,538,7.838498592376709
1,250,3.299649477005005
-1,182,3.1103532314300537
-1,183,3.365598440170288
-1,342,5.070894002914429
1,428,5.156213998794556
1,135,2.4188761711120605
-1,325,5.728773832321167
-1,231,4.176343202590942
-1,78,1.4820759296417236
-1,383,4.963631868362427
-1,117,1.687638521194458
-1,86,1.3614046573638916
-1,120,2.1106791496276855
-1,129,2.3067972660064697
-1,171,2.4234702587127686
-1,80,1.1680524349212646
-1,178,3.0868844985961914
-1,801,12.216685056686401
-1,218,3.666851282119751
-1,158,2.7516210079193115
1,236,3.817983388900757
-1,801,12.353763818740845
-1,404,6.239902496337891
-1,129,1.563408374786377
1,498,6.757485628128052
-1,801,12.003423929214478
-1,262,4.354620695114136
-1,501,8.727234125137329
-1,66,1.201784610748291
-1,608,10.592633962631226
-1,800,12.425218105316162
-1,229,4.541264295578003
-1,107,1.4021847248077393
-1,192,2.863621234893799
1,305,6.388938665390015
-1,118,1.5921156406402588
-1,461,7.93869161605835
-1,721,9.208484172821045
-1,94,1.6260597705841064
1,164,2.837202787399292
-1,208,3.354313611984253
1,660,9.3703453540802
-1,58,0.9162356853485107
-1,117,1.6975018978118896
-1,373,6.912224531173706
-1,277,5.118246793746948
-1,98,1.61393141746521
-1,102,1.5760300159454346
-1,801,11.248526573181152
-1,94,1.3941047191619873
-1,117,2.00124192237854
-1,332,4.45682430267334
-1,401,5.197357654571533
-1,96,1.5075128078460693
-1,341,5.494646072387695
-1,121,2.0102813243865967
